Mod:Item:MetaData, Localized Name
sonarcore:reinforceddirtbrick, Reinforced Dirt Brick
sonarcore:reinforceddirtbrickstairs, Reinforced Dirt Brick Stairs
sonarcore:reinforceddirtbrickfence, Reinforced Dirt Brick Fence
sonarcore:reinforceddirtbrickgate, Reinforced Dirt Brick Gate
sonarcore:stablestone_normal, Stable Stone
sonarcore:stablestonerimmed_normal, Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_normal, Rimmed Black Stable Stone
sonarcore:stablestone_black, Black Stable Stone
sonarcore:stablestonerimmed_black, Black Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_black, Black Rimmed Black Stable Stone
sonarcore:stablestone_blue, Blue Stable Stone
sonarcore:stablestonerimmed_blue, Blue Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_blue, Blue Rimmed Black Stable Stone
sonarcore:stablestone_brown, Brown Stable Stone
sonarcore:stablestonerimmed_brown, Brown Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_brown, Brown Rimmed Black Stable Stone
sonarcore:stablestone_cyan, Cyan Stable Stone
sonarcore:stablestonerimmed_cyan, Cyan Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_cyan, Cyan Rimmed Black Stable Stone
sonarcore:stablestone_green, Green Stable Stone
sonarcore:stablestonerimmed_green, Green Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_green, Green Rimmed Black Stable Stone
sonarcore:stablestone_lightblue, Light Blue Stable Stone
sonarcore:stablestonerimmed_lightblue, Light Blue Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_lightblue, Light Blue Rimmed Black Stable Stone
sonarcore:stablestone_lightgrey, Light Stable Stone
sonarcore:stablestonerimmed_lightgrey, Light Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_lightgrey, Light Rimmed Black Stable Stone
sonarcore:stablestone_lime, Lime Stable Stone
sonarcore:stablestonerimmed_lime, Lime Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_lime, Lime Rimmed Black Stable Stone
sonarcore:stablestone_magenta, Magenta Stable Stone
sonarcore:stablestonerimmed_magenta, Magenta Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_magenta, Magenta Rimmed Black Stable Stone
sonarcore:stablestone_orange, Orange Stable Stone
sonarcore:stablestonerimmed_orange, Orange Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_orange, Orange Rimmed Black Stable Stone
sonarcore:stablestone_pink, Pink Stable Stone
sonarcore:stablestonerimmed_pink, Pink Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_pink, Pink Rimmed Black Stable Stone
sonarcore:stablestone_plain, Plain Stable Stone
sonarcore:stablestonerimmed_plain, Plain Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_plain, Plain Rimmed Black Stable Stone
sonarcore:stablestone_purple, Purple Stable Stone
sonarcore:stablestonerimmed_purple, Purple Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_purple, Purple Rimmed Black Stable Stone
sonarcore:stablestone_red, Red Stable Stone
sonarcore:stablestonerimmed_red, Red Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_red, Red Rimmed Black Stable Stone
sonarcore:stablestone_yellow, Yellow Stable Stone
sonarcore:stablestonerimmed_yellow, Yellow Rimmed Stable Stone
sonarcore:stablestoneblackrimmed_yellow, Yellow Rimmed Black  Stable Stone
sonarcore:stableglass, Stable Glass
sonarcore:clearstableglass, Clear Stable Glass
taiga:molten_basalt_fluid, Basalt Fluid
taiga:molten_tiberium_fluid, Tiberium Fluid
taiga:molten_aurorium_fluid, Aurorium Fluid
taiga:molten_prometheum_fluid, Prometheum Fluid
taiga:molten_duranite_fluid, Duranite Fluid
taiga:molten_valyrium_fluid, Valyrium Fluid
taiga:molten_vibranium_fluid, Vibranium Fluid
taiga:molten_karmesine_fluid, Karmesine Fluid
taiga:molten_jauxum_fluid, Jauxum Fluid
taiga:molten_ovium_fluid, Ovium Fluid
taiga:molten_terrax_fluid, Terrax Fluid
taiga:molten_palladium_fluid, Palladium Fluid
taiga:molten_uru_fluid, Uru Fluid
taiga:molten_osram_fluid, Osram Fluid
taiga:molten_abyssum_fluid, Abyssum Fluid
taiga:molten_eezo_fluid, Eezo Fluid
taiga:molten_triberium_fluid, Triberium Fluid
taiga:molten_fractum_fluid, Fractum Fluid
taiga:molten_violium_fluid, Violium Fluid
taiga:molten_proxii_fluid, Proxii Fluid
taiga:molten_tritonite_fluid, Tritonite Fluid
taiga:molten_ignitz_fluid, Ignitz Fluid
taiga:molten_imperomite_fluid, Imperomite Fluid
taiga:molten_solarium_fluid, Solarium Fluid
taiga:molten_nihilite_fluid, Nihilite Fluid
taiga:molten_adamant_fluid, Adamant Fluid
taiga:molten_dyonite_fluid, Dyonite Fluid
taiga:molten_nucleum_fluid, Nucleum Fluid
taiga:molten_lumix_fluid, Lumix Fluid
taiga:molten_seismum_fluid, Seismum Fluid
taiga:molten_astrium_fluid, Astrium Fluid
taiga:molten_niob_fluid, Niob Fluid
taiga:molten_yrdeen_fluid, Yrdeen Fluid
taiga:molten_iox_fluid, Iox Fluid
taiga:molten_meteorite_fluid, Meteorite Fluid
taiga:molten_obsidiorite_fluid, Obsidiorite Fluid
taiga:molten_magma_fluid, Magma Fluid
taiga:molten_nitronite_fluid, Nitronite Fluid
taiga:molten_dilithium_fluid, Dilithium Fluid
taiga:basalt_block, Basalt Block
taiga:tiberium_ore, Tiberium Ore
taiga:aurorium_ore, Aurorium Ore
taiga:prometheum_ore, Prometheum Ore
taiga:duranite_ore, Duranite Ore
taiga:valyrium_ore, Valyrium Ore
taiga:vibranium_ore, Vibranium Ore
taiga:karmesine_ore, Karmesine Ore
taiga:ovium_ore, Ovium Ore
taiga:jauxum_ore, Jauxum Ore
taiga:palladium_ore, Palladium Ore
taiga:uru_ore, Uru Ore
taiga:osram_ore, Osram Ore
taiga:eezo_ore, Eezo Ore
taiga:abyssum_ore, Abyssum Ore
taiga:tiberium_block, Tiberium Block
taiga:aurorium_block, Aurorium Block
taiga:prometheum_block, Prometheum Block
taiga:duranite_block, Duranite Block
taiga:valyrium_block, Valyrium Block
taiga:vibranium_block, Vibranium Block
taiga:karmesine_block, Karmesine Block
taiga:ovium_block, Ovium Block
taiga:jauxum_block, Jauxum Block
taiga:palladium_block, Palladium Block
taiga:uru_block, Uru Block
taiga:osram_block, Osram Block
taiga:abyssum_block, Abyssum Block
taiga:eezo_block, Eezo Block
taiga:terrax_block, Terrax Block
taiga:triberium_block, Triberium Block
taiga:fractum_block, Fractum Block
taiga:violium_block, Violium Block
taiga:proxii_block, Proxii Block
taiga:tritonite_block, Tritonite Block
taiga:ignitz_block, Ignitz Block
taiga:imperomite_block, Imperomite Block
taiga:solarium_block, Solarium Block
taiga:nihilite_block, Nihilite Block
taiga:adamant_block, Adamant Block
taiga:dyonite_block, Dyonite Block
taiga:nucleum_block, Nucleum Block
taiga:lumix_block, Lumix Block
taiga:seismum_block, Seismum Block
taiga:astrium_block, Astrium Block
taiga:niob_block, Niob Block
taiga:yrdeen_block, Yrdeen Block
taiga:iox_block, Iox Block
taiga:meteoritecobble_block, Meteorite Cobble Block
taiga:obsidioritecobble_block, Meteorite Cobble Block
taiga:meteorite_block, Meteorite Block
taiga:obsidiorite_block, Obsidiorite Block
taiga:dilithium_ore, Dilithium Ore
taiga:dilithium_block, Dilithium Block
taiga:tiberium_ingot, Tiberium Ingot
taiga:tiberium_dust, Tiberium Dust
taiga:tiberium_nugget, Tiberium Nugget
taiga:aurorium_ingot, Aurorium Ingot
taiga:aurorium_dust, Aurorium Dust
taiga:aurorium_nugget, Aurorium Nugget
taiga:prometheum_ingot, Prometheum Ingot
taiga:prometheum_dust, Prometheum Dust
taiga:prometheum_nugget, Prometheum Nugget
taiga:duranite_ingot, Duranite Ingot
taiga:duranite_dust, Duranite Dust
taiga:duranite_nugget, Duranite Nugget
taiga:valyrium_ingot, Valyrium Ingot
taiga:valyrium_dust, Valyrium Dust
taiga:valyrium_nugget, Valyrium Nugget
taiga:vibranium_ingot, Vibranium Ingot
taiga:vibranium_dust, Vibranium Dust
taiga:vibranium_nugget, Vibranium Nugget
taiga:karmesine_ingot, Karmesine Ingot
taiga:karmesine_dust, Karmesine Dust
taiga:karmesine_nugget, Karmesine Nugget
taiga:ovium_ingot, Ovium Ingot
taiga:ovium_dust, Ovium Dust
taiga:ovium_nugget, Ovium Nugget
taiga:jauxum_ingot, Jauxum Ingot
taiga:jauxum_dust, Jauxum Dust
taiga:jauxum_nugget, Jauxum Nugget
taiga:terrax_ingot, Terrax Ingot
taiga:terrax_dust, Terrax Dust
taiga:terrax_nugget, Terrax Nugget
taiga:palladium_ingot, Palladium Ingot
taiga:palladium_dust, Palladium Dust
taiga:palladium_nugget, Palladium Nugget
taiga:uru_ingot, Uru Ingot
taiga:uru_dust, Uru Dust
taiga:uru_nugget, Uru Nugget
taiga:osram_ingot, Osram Ingot
taiga:osram_dust, Osram Dust
taiga:osram_nugget, Osram Nugget
taiga:abyssum_ingot, Abyssum Ingot
taiga:abyssum_dust, Abyssum Dust
taiga:abyssum_nugget, Abyssum Nugget
taiga:eezo_ingot, Eezo Ingot
taiga:eezo_dust, Eezo Dust
taiga:eezo_nugget, Eezo Nugget
taiga:triberium_ingot, Triberium Ingot
taiga:triberium_dust, Triberium Dust
taiga:triberium_nugget, Triberium Nugget
taiga:fractum_ingot, Fractum Ingot
taiga:fractum_dust, Fractum Dust
taiga:fractum_nugget, Fractum Nugget
taiga:violium_ingot, Violium Ingot
taiga:violium_dust, Violium Dust
taiga:violium_nugget, Violium Nugget
taiga:proxii_ingot, Proxii Ingot
taiga:proxii_dust, Proxii Dust
taiga:proxii_nugget, Proxii Nugget
taiga:tritonite_ingot, Tritonite Ingot
taiga:tritonite_dust, Tritonite Dust
taiga:tritonite_nugget, Tritonite Nugget
taiga:ignitz_ingot, Ignitz Ingot
taiga:ignitz_dust, Ignitz Dust
taiga:ignitz_nugget, Ignitz Nugget
taiga:imperomite_ingot, Imperomite Ingot
taiga:imperomite_dust, Imperomite Dust
taiga:imperomite_nugget, Imperomite Nugget
taiga:solarium_ingot, Solarium Ingot
taiga:solarium_dust, Solarium Dust
taiga:solarium_nugget, Solarium Nugget
taiga:nihilite_ingot, Nihilite Ingot
taiga:nihilite_dust, Nihilite Dust
taiga:nihilite_nugget, Nihilite Nugget
taiga:adamant_ingot, Adamant Ingot
taiga:adamant_dust, Adamant Dust
taiga:adamant_nugget, Adamant Nugget
taiga:dyonite_ingot, Dyonite Ingot
taiga:dyonite_dust, Dyonite Dust
taiga:dyonite_nugget, Dyonite Nugget
taiga:nucleum_ingot, Nucleum Ingot
taiga:nucleum_dust, Nucleum Dust
taiga:nucleum_nugget, Nucleum Nugget
taiga:lumix_ingot, Lumix Ingot
taiga:lumix_dust, Lumix Dust
taiga:lumix_nugget, Lumix Nugget
taiga:seismum_ingot, Seismum Ingot
taiga:seismum_dust, Seismum Dust
taiga:seismum_nugget, Seismum Nugget
taiga:astrium_ingot, Astrium Ingot
taiga:astrium_dust, Astrium Dust
taiga:astrium_nugget, Astrium Nugget
taiga:niob_ingot, Niob Ingot
taiga:niob_dust, Niob Dust
taiga:niob_nugget, Niob Nugget
taiga:yrdeen_ingot, Yrdeen Ingot
taiga:yrdeen_dust, Yrdeen Dust
taiga:yrdeen_nugget, Yrdeen Nugget
taiga:iox_ingot, Iox Ingot
taiga:iox_dust, Iox Dust
taiga:iox_nugget, Iox Nugget
taiga:meteorite_ingot, Meteorite Ingot
taiga:meteorite_dust, Meteorite Dust
taiga:meteorite_nugget, Meteorite Nugget
taiga:basalt_ingot, Basalt Ingot
taiga:basalt_dust, Basalt Dust
taiga:basalt_nugget, Basalt Nugget
taiga:obsidiorite_ingot, Obsidiorite Ingot
taiga:obsidiorite_dust, Obsidiorite Dust
taiga:obsidiorite_nugget, Obsidiorite Nugget
taiga:dilithium_ingot, Dilithium Ingot
taiga:dilithium_dust, Dilithium Dust
taiga:dilithium_crystal, Dilithium Crystal
taiga:tiberium_crystal, Tiberium Crystal
taiga:dilithium_nugget, Dilithium Nugget
thaumadditions:mithrillium_nugget, Mithrillium Nugget
thaumadditions:adaminite_nugget, Adaminite Nugget
thaumadditions:mithminite_nugget, Mithminite Nugget
thaumadditions:mithrillium_ingot, Mithrillium Ingot
thaumadditions:adaminite_ingot, Adaminite Ingot
thaumadditions:mithminite_ingot, Mithminite Ingot
thaumadditions:mithrillium_plate, Mithrillium Plate
thaumadditions:adaminite_plate, Adaminite Plate
thaumadditions:mithminite_plate, Mithminite Plate
thaumadditions:adaminite_fabric, Adaminite Fabric
thaumadditions:mithminite_fabric, Mithminite Fabric
thaumadditions:mithrillium_resonator, Mithrillium Resonator
thaumadditions:levitation_device, Flight Device
thaumadditions:seal_globe, Seal Globe
thaumadditions:odour_powder, Odour Powder
thaumadditions:phantom_ink_phial, Phial of Phantom Ink
thaumadditions:mithminite_blade, Mithminite Blade
thaumadditions:mithminite_handle, Mithminite Handle
thaumadditions:zeith_fur, Blue Wolf Fur
thaumadditions:blue_bone, Blue Bone
thaumadditions:fragnant_pendant, Fragrant Pendant
thaumadditions:recharge_charm, Recharge Charm
thaumadditions:traveller_belt, Belt of the Traveller
thaumadditions:bone_eye, Bone-eye
thaumadditions:vis_scribing_tools, Vis Scribing Tools
thaumadditions:void_thaumometer, Void Thaumometer
thaumadditions:wormhole_mirror, Wormhole Mirror
thaumadditions:void_elemental_hoe, Void Hoe of Growth
thaumadditions:shadow_beam_staff, Shadow Beam Staff
thaumadditions:essentia_pistol, Essentia Pistol
thaumadditions:the_beheader, The Beheader
thaumadditions:adaminite_sword, Adaminite Sword
thaumadditions:mithminite_scythe, Mithminite Scythe
thaumadditions:adaminite_hood, Adaminite Hood
thaumadditions:adaminite_robe, Adaminite Robe
thaumadditions:adaminite_belt, Adaminite Belt
thaumadditions:adaminite_boots, Adaminite Boots
thaumadditions:mithminite_hood, Mithminite Hood
thaumadditions:mithminite_robe, Mithminite Robe
thaumadditions:mithminite_belt, Mithminite Belt
thaumadditions:mithminite_boots, Mithminite Boots
thaumadditions:dna_sample, Entity Cell
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:seal_symbol, Seal Symbol: @ASPECT
thaumadditions:vis_pod, %s Vis Pod
thaumadditions:vis_seeds, %s Vis Seeds
thaumadditions:void_seed, Void Seed
thaumadditions:chester, Chester
thaumadditions:knowledge_tome, Tome of Sharing
thaumadditions:disenchant_fabric, Fabric of Disenchantment
thaumadditions:crystal_bag, Crystal Bag
thaumadditions:mithrillium_smelter, Mithrillium Smeltery
thaumadditions:adaminite_smelter, Adaminite Smeltery
thaumadditions:mithminite_smelter, Mithminite Smeltery
thaumadditions:aura_disperser, Aura Disperser
thaumadditions:aspect_combiner, Essentia Combiner
thaumadditions:aura_charger, Aura Charger
thaumadditions:crystal_crusher, Crystal Crusher
thaumadditions:crystal_bore, Crystal Bore
thaumadditions:entity_summoner, Entity Summoner
thaumadditions:puriflower, Puriflower
thaumadditions:flux_concentrator, Flux Concentrator
